baseInfoKeyList,baseInfoValueList,detail,image_url,name
中文名：,北汽幻速H2,"
北汽幻速作为北汽西南基地独立产品乘用品牌，采用有别于“北”字标的全新LOGO，定位于城市多功能车市场。新车上市后将与北汽集团现有的自主乘用车形成差异化互补，进一步丰富北汽的产品线。北汽幻速品牌在研产品上还涵盖紧凑型SUV、中型SUV、MPV、CROSS等多款乘用车型，未来北汽幻速计划每半年就推出一款新车型。北汽银翔汽车有限公司董事、总经理白天明表示，2016年之前，北汽西南基地的产品规划最高做到A+级别。,
北汽幻速H2是幻速品牌推出的第三款车型，幻速H2无论从外观还是内饰上都透露着时尚感，其丰富的配置如车载行车记录仪、车联网系统、9英寸超大液晶屏等更是同级别不多见的，此外新车还提供AMT变速箱车型，更加方面了用户日常驾驶，这些优点使其拥有不俗的竞争力。,
作为北汽幻速历时两年打造的新车，北汽幻速H2以6AMT变速箱和丰富配置为卖点。同时在同级车型中最先采用9英寸超大液晶屏，集成了GPS导航、倒车影像、手机映射、蓝牙免提等丰富功能。,
北汽幻速H2作为一款全新时尚、智能的紧凑型MPV，其目标人群瞄准事业和家庭处于上升阶段的基层小康人群。同时，该车型对年轻消费群体有着非常高的吸引力。,
虽然幻速H2是一款MPV车型，不过依然可以看到很多时尚元素，从设计者的用心可以看出，幻速H2不仅仅适用于年龄偏大的消费者，对年轻消费群体同样有着吸引力。北汽幻速H2外观设计比较大气，前脸采用了幻速家族式设计风格，前进气格栅采用双横镀铬装饰条，并在中央配备有幻速的LOGO。前大灯组与格栅相连，并配备有LED日间行车灯。前保险杠造型动感，下进气格栅采用梯形设计，并在两侧配备有雾灯。车尾部分，新车尾部造型非常大气，并采用了隐藏式D柱设计，使新车营造出一种悬浮车顶的视觉效果。尾灯组设计非常简洁，并融入了LED光源。,
新车内部标配2+2+3式的七座布局，用户也可选装六座或八座布局。车身尺寸方面，新车的长宽高分别为4520/1720/1785mm（带行李架为1825mm）。北汽幻速H2具有同级最长轴距——2810mm，并有20种以上车内座椅组合形式和25处车内储物空间。同时越级搭载了多项豪华科技配置，营造出宽敞宁静、极致舒适的驾乘享受。,
幻速H2内饰设计比较简约，采用黑色与玫红色双色搭配，辅以优雅钢琴烤漆面板、时尚镀铬亮条装饰，很有活力，视觉效果非常出众。整体风格更为“轿车化”。,
北汽幻速H2中控台配备有大尺寸液晶显示屏，并提供导航、蓝牙电话、倒车影像、手机互联等功能。此外，根据车型不同新车还配备有一键式启动、多功能方向盘、皮质座椅和带行车记录仪功能的后视镜。此外，北汽幻速H2还配备了自动空调、豪华皮座椅、座椅加热、手机映射功能、电动调节外后视镜、真皮多功能方向盘等多项越级配置。其车身涂装采用具有100多年历史的美国PPG车身漆，提升了整车档次和质感。诸多丰富、高级的配置在同级车中较为罕见。
,
北汽幻速H2搭载的BJ415C发动机依托北汽集团优势发动机技术平台自主研发，具有技术先进、低排放、低油耗、高可靠性、高功率、大扭矩等特点；依托国际著名设计咨询机构进行了燃烧开发并优化进排气系统，产品综合性能大幅度提高，是目前国内同排量、同技术特征发动机中扭矩最大的机型之一。最大功率达83kw，最大扭矩达150N.m，领先同级同排量SUV车型；同时，BJ415C发动机配备的电子节气门、可变进气道技术（VIS）、进排气双连续可变气门正时技术（DVVT）、正时链条传动结构，共同协调工作，实现较佳的动力性与经济性。,
作为同级唯一匹配6AMT变速箱的产品，北汽幻速H2在换挡平顺性方面超越同级。其6AMT变速箱具有传动比落差小、冲击力小、换挡平顺的特点，可实现经济、节油的高效动力输出。其底盘由世界一流的英国米拉公司精心调教，赋予整车更加畅快淋漓的驾控体验。AMT变速箱在传统的手动齿轮式变速箱基础上改进而来，揉合了AT（自动）和MT（手动）两者优点，具有更强的可靠性、适应性和经济性。,
安全方面，北汽幻速H2对主被动安全在原有的产品基础上进行了提升。其运用高强度“笼”型车身，大量采用宝钢高强度钢板，前后、上下、左右均采用加强结构设计，车门、车侧一体式冲压成型，提高了防撞能力、抗形变能力和整车安全性。同时，新车配备了四轮碟刹、ABS+EBD、发动机电子防盗、儿童锁+儿童座椅接口等安全配置。,
作为“家庭第二辆车”主流选择，多数国产紧凑型MPV为拉低售价门槛而简化配置，让追求实用和舒适性兼具的消费者望而却步。北汽幻速H2不仅在诸多实用科技配置方面首开先河，又在实用性方面有了质的突破，超越诸多同级产品，甚至相比轿车都不逊色。北汽幻速H2不仅在大空间需求上可以满足消费者，在舒适性配置和科技感、档次感的需求上对消费者也给予了最大的满足，进而树立了国产紧凑型MPV品质的新标杆。自主紧凑型MPV或将由此进入配置更为丰富、实用性更强的新时代。,北汽幻速H2有波尔多红、朱鹭白、魅影灰、中国蓝、大地棕5种颜色可提供选择。,
波尔多红,
2015年1月20日，北汽幻速H2在重庆正式上市，新车上市共推出五款车型，售价区间为5.88-6.68万元。,注：以上参数配置信息仅供参考，实际参数配置信息以店内销售车辆为准，解释权归生产厂家所有。",,北汽幻速H2
"中文名：,品牌：,上市时间：,车型尺寸：,轴距：","北汽幻速,北汽幻速,
            ,
          ,4693 1839 1683,2700毫米","
幻速S6作为北汽幻速品牌推出的首款A级SUV，其使命是捍卫和扩大北汽幻速SUV产品在紧凑级SUV车市场的领先地位，继续提供一个有吸引力的品牌级产品。
,
4693mm×1839mm×1683mm（长×宽×高）的车身尺寸与2700mm长轴距设计使北汽幻速S6具备了出众的内 部驾乘空间。车内平整地板设计，保障宽裕空间，即使车内坐上5个1.8m的大个子也毫无压力。全车33处储物空间，后排4/6分座椅完全放平后行李箱最大容积可达到2378L，保证了大小物品的收纳。
,
在配置方面，北汽幻速S6拥有7款车型可供选择，全系标配天窗，部分配备伟巴斯特品牌提供的超大全景天 窗。带有智能语音人机交互系统的8英寸高清触摸大屏、仪表盘上的智能炫彩,、一键启动/无钥匙进入系统、带花粉过滤与空气净化的双温区自动空调等多种越级配置。北汽幻速S6更搭载了6MT变速器与CVT无级变速，搭配经过英国米拉公司悉心调校的前麦佛逊后多连杆式四轮独立悬架系统、捷太格特提供的,系统与EPB电子手刹、Auto Hold自动驻车系统，不仅动力澎湃能耗低，更拥有上乘的操控感。
,
北汽幻速还配备了诸多智能安全配置，包括360°环视系统、带动态轨迹 线的倒车影像系统、倒车雷达、车道偏离警告系统、盲区监测系统等，为驾乘者全面保驾护航。
,朱鹭白、波多尔红、大地棕、坦途黑、烈焰橙、白金6色可供选择。,
2015年11月18日，北汽幻速S6车型正式上市，搭载1.5T发动机与5MT、6MT、CVT三种变速器，共推出7款车型与6种车身颜色供消费者选择。
,
2016年7月月19日，2017款北汽幻速S6CVT正式上市，新车搭载1.5T涡轮增压发动机+CVT无级变速箱。此次共推出4款车型。,
2017年4月，北汽幻速官方宣称：2017款北汽幻速S6手动挡车型正式上市，新车根据不同配置共推出4款车型，售价区间为8.88-10.58万元。, ,2016年4月，北汽幻速S6在2016年国内SUV市场车型销量排行榜中位列第56位。,2016年6月15日，2016年5月中国SUV销量排行榜完整名单出炉，北汽幻速S6排名第68位。,2016年7月20日，2016年6月SUV汽车销量排行榜出炉，北汽幻速S6排名第70。",http://tupian.baike.com/a1_54_85_28300001319940153138850461787_jpg.html,北汽幻速S6
"中文名：,外文名称：,参考价格：","北汽幻速s3L,Beiqi magic speed S3L,6.98—7.28万","新车定位为一款紧凑型,，采用7座布局。北汽幻速S3L将进一步完善北汽幻速紧凑级7座SUV的产品结构，同时幻速S3L还将肩负起“紧凑级7座SUV第二代升级产品”的重任，因此除全系标配ESP之外，北汽幻速S3L还在“外观、安全、舒适、空间、驾控”5个方面进行了全面升级。,新车的车身尺寸长宽高分别为4520/1790/1750（含行李架1770）mm，轴距2700mm，相比S3（4380/1730/1760mm，,2685mm）有所增加。较长车身加上2+3+2的座椅布局营造出宽敞的内部乘坐空间。且第二排座椅能够4/6分折放倒，第三排座椅可5/5分比例放倒，亦可完全放倒。二、三排座椅完全放倒后，形成完美纯平空间，使,最大容积可达2534L。,新车将标配ESP、主副驾驶座,、ABS+EBD、HAC上坡辅助、BAS刹车辅助、TCS牵引力控制、,影像等，高配车型还有一键启动、全景天窗和定速,。,北汽幻速S3颇受消费者的喜爱，拥有不错的销量成绩，单月销量基本都维持在1万台以上。此次幻速S3L的上市，将满足消费者对大空间的需求，综合竞争力进一步增强，销量有望继续攀升。,北汽幻速正式发布了旗下全新紧凑级七座,北汽幻速S3L的官图。该车将于2016年9月2日开幕的成都车展上正式亮相。, ",http://tupian.baike.com/a3_82_68_28300001319940153140682951178_jpg.html,北汽幻速s3L
"中文名：,类别：,所属型号：,上市时间：,轴距：,油箱容积：,总部地点：","北汽幻速h3,MVP,H3,
            ,
          ,2800毫米,1.5L","作为北汽西南基地独立乘用车产品,，其产品涵盖SUV、MPV、CROSS、轿车等多款乘用车型，产品研发依托瑞典萨博汽车的专利技术平台，并吸收北京奔驰、北京现代多年的合作经验及技术积累，产品系列包括MPV、SUV等多用途乘用车系列。2014年3月31日，北汽幻速品牌正式发布并同步上市幻速S2、S3车型，产品受到用户的追捧及一致好评。北汽幻速在北汽集团大自主战略框架下将取得多方面快速发展，致力于为广大用户打造高品质多功能国民车，驱动美好生活。践行梦想，幻醒激情。,北汽幻速H3已于8月10日下线，该车将会在9月的成都车展上市。幻速H3将拥有1.5L排量的3款细分配置车型，全系搭载5速手动变速箱。北汽幻速H3定位于MPV车型，其长宽高依次为4660mm/1770mm/1780mm，轴距达到2800mm，车内提供中排座椅“1+1”与“4/6分”两种形式，同时有7、8座布局选择。该车的后备厢还可以通过调节与翻折中、后排座椅获得最大容积为3573L的载物空间。,方面，北汽幻速H3配备了前后分区空调、蓝牙免提、GPS导航仪、多功能方向盘、行车电脑和8英寸中控显示屏等配置。另外在驾驶辅助和安全性方面，倒车雷达、倒车影像、EPS电动助力转向、主副驾驶安全气囊等均有配备。动力方面，北汽幻速H3搭载的是1.5L发动机，但发动机具体参数，官方暂未透露。传动部分，与发动机匹配的是5速手动变速箱。, ,更大空间、更加舒适、更多实惠、更炫外观、更高安全，宜家宜商，面面俱到。,北汽幻速顺应,需求推出北汽幻速H3，定位于豪华的家用MPV，进一步扩充产品阵营，这款车型具备了更多的实用功能和更良好的乘坐环境，其售价区间为5.58—6.28万元，对消费者来说，每一分钱都应该用在刀刃上。,北汽幻速H3的外观拥有很强的线条感，采用家族式“X”型前脸设计，辅以镀铬装饰条，极具张力和视觉冲击力，外形更加炫酷，契合年轻消费群体审美标准；采用隐藏式B、C、D柱设计，侧面车窗呈现延展、贯通的视觉效果，潮流设计、与时俱进、炫动眼球，车侧造型极具俯冲感，拉风侧颜、彰显CROSS风范；宽车体设计理念，保障空间利用最大化。尾部线条圆润流畅，整体造型层次丰富、时尚动感。,北汽幻速H3拥有长宽高分别为4660mm*1770mm*1780mm（1800mm带行李架）、轴距2800mm的可变式大空间，加上7、8座可选的座椅布局、全车19处人性化收纳空间、最大3573L行李厢扩展空间，是其与同级车相比最大的优势之一，无论长短途旅行、代步，均倍感舒适惬意。,内饰方面，游艇驾驶舱式的内饰风格，中控台的多层结构与镀铬条的完美融合，前排空调出风口至车门的“无缝延伸”为驾乘者呈现层次丰富的视觉盛宴；座椅采用“剧院式”布局设计，后排坐姿高于前排，为乘客提供更开阔的视野，彰显舒适、尊贵礼遇。多功能方向盘可上下调节、中控台、前后,、侧扶手等人体易触及之处大量使用软体材质，触感细腻柔和，倍感舒适,配置方面，北汽幻速H3配备了，,日间行车灯、智能遥控寻车功能、8英寸超大液晶屏+GPS导航+蓝牙免提、智能行车电脑、前排、中排均设置空调开关，可调节风量；后空调出风口移至第二排座椅上方，双向共五个出风口可选配天窗等越级配置，在全能实用的舒适空间之外，带来家轿一般惬意的用车感受。除此以外，该车配备的前排双安全气囊、ABS+EBD、行车自动落锁/解锁、防误锁功能、倒车雷达+轨迹随行倒车影像等主、被动安全设置，全面保护驾乘人员。,朱鹭白、波尔多红、中国蓝、,、魅影灰。,2015年9月4日，全能大空间MPV北汽幻速H3在成都车展正式上市，搭载的BJ415C系列发动机依托北汽集团优势发动机技术平台自主研发，技术先进，具有“动力强、油耗低”的显著特点；匹配5速手动变速器、DVVT+VIS技术，发动机工作效率更高、燃油经济性更好，实惠更多。, ",,北汽幻速h3
"中文名：,品牌：,生产厂商：,上市时间：,参考价格：,车型尺寸：,轴距：,标准座位数：","北汽幻速H5,北汽幻速,
            ,
          ,8.18-8.88万元,4750 1800 1800,2760毫米,6个","
新车共推出两款车型，售价区间为8.18-8.88万元。该车主打六座经济型自动挡MPV车型，搭载1.3T,，轴距达到2760毫米。幻速H5采用家族化X前脸造型。新车长宽高分别为4750/1800/1800mm，轴距达到2760mm。, ,
内饰用黑橙双色设计， 以“阴模吸塑工艺”环保软体材料大量覆盖，可有,
效降低VOC含量，减少有害气体的挥发。睡眠级静音车厢里，全车超过100处的声学包设计，使怠速状态下车内环境噪音低至38分贝，双色皮质座椅、阳光全景天窗，集GPS、倒车影像、蓝牙于一体的9寸动感大屏。,
搭载1.3T+CVT黄金动力组合，最大功率达到98KW ，最大扭矩为185N.m，以涡轮动力搭配CVT变速器，动力由瑞典专家团队精心调校的专业底盘，具备良好的承载性及舒适性。,
北汽幻速H5搭载9寸动感大屏，智能交互系统集GPS、倒车影像、蓝牙为一体，标配ESC车身稳定系统和上坡辅助系统，以及定速巡航系统等。,目前有种5颜色可提供选择。朱璐白、波尔多红、大地棕、中国蓝、魅影灰。",,北汽幻速H5
"中文名：,品牌：,类别：,产地：,生产厂商：,参考价格：,车型尺寸：,变速箱：,油耗：,引擎类型：,轴距：,最高时速：,驱动方式：,制动方式：,助力系统：,油箱容积：,标准座位数：","北汽威旺M20,北汽威旺M20,MPV,国产,北汽集团,4.68万-6.38万元,4.440 1.700 1.783,手动,7升/百公里,自然吸气发动机,2790毫米,160km/h,后轮驱动,前盘后鼓,有,50L,7个","北汽威旺M20于2013年推车，该车致力于家庭用车市场的开发。在外观、安全、空间、动力等方面，都有全新的设计。威旺M20共有实用型、实力型、时尚型、品尚型、乐尚型、尊尚型六款配置车型。,外观方面，北汽威旺M20融入了更多潮流元素。它前部采用跨界风格设计语言，轿车化前脸凸显了产品稳健、开阔、大气的格调。车尾的造型简约大方，M20配备的尾部扰流板和后雨刷。,内饰方面，M20更注重人性化的时尚体验。车内内饰配色上深下浅，中控台设计合理，这使得M20整车布局协调统一，既美观又时尚，而全车真皮座椅的贴心设计更加保障了驾乘者的舒适性。,空间方面，北汽威旺M20轴距长达2790mm，同时，内部容积为4.8立方米。M20座椅灵活多变，前排座椅6向调节，中排座椅可前后滑动加整体翻折，在不拆卸座椅的情况下即能提供充足载货空间。第三排座椅还可翻转、拆卸，可满足一家人出行或装载1.56立方米货物。可容纳物品长度达到2.7米。此外，北汽威旺中门最大开启角度达68°。背门的举升高度达到了1858mm。,动力方面，北汽威旺M20搭载1.5L/1.5LVVT两款发动机，该发动机源于丰田5A+平台，同时依托国际著名设计咨询机构Orbital（澳必托）进行了燃烧开发并优化进排气系统。优化后的产品综合性能大幅度提高，是目前国内同排量、同技术特征发动机中扭矩最大的机型之一，被普遍应用于轿车身上。同时，北汽威旺M0的轿车化五连杆后悬，兼备操控性与舒适性。此外，北汽威旺M20使用了A级以上轿车的标准配置EPS电子助力转向系统。,配置方面，M20全系标配倒车雷达，高配的版本还有多功能方向盘、车载导航、行车电脑等配置。另外，M20车内装备的7英寸触控显示屏具备收音机、MP5、GPS导航、蓝牙免提电话、USB及mini SD卡口等多种功能，大大加强整车科技感。拥有环绕全车的6扬声器。,安全方面，北汽威旺M20采用承载式车身结构，并在关键结构件采用高强度钢不仅减轻了车身重量，提高车辆耐久性，同时也降低车辆油耗。值得称赞的是，M20标配三点式倒车雷达、双安全气囊，以及ABS+EBD、安全带未系/车门未关报警装置、自动落锁等诸多电子装置系统。,汽车图册",,北汽威旺M20
,,,,
,,,,
"中文名：,品牌：,生产厂商：,参考价格：,车型尺寸：,轴距：,车身重量：,标准座位数：","北汽幻速S2,幻速,5.88-6.98万,4210 1730 1735,2560毫米,1220kg,5个","
北汽幻速S2车型是一款小型的SUV车型，其最大的亮点就是拥有高,，最小离地间隙达200mm，能够应付更恶劣的路况；据官方表示，这款车拥有26°接近角、28°离去角和19.3°纵向通过角，可轻松应对30°的斜坡。
,
北汽幻速S2外观结合时尚流行元素，融入仿生学设计，采用独具特色的虎式前脸设计，配以硕大的海鸥翼式镀铬装饰条，勾勒出大气、时尚、灵动的外观；外型挺拔有力、年轻而富有朝气，极具动感，刚柔并济。侧面斜交立体式高腰线，犹如优雅的肌肉线条，使侧面造型立体感强、更具力量和运动感；外挂式备胎设计，个性十足，既是SUV身份的象征，又可保证充足的行李箱空间。车身尺寸为：长4210mm、宽1730mm、高1735mm，轴距为2560mm，小型SUV拥有“大身材”，处于同级产品中中上水平。
,
北汽幻速S2采用主流的黑色运动型内饰设计，座椅为黑色、玫红色双色搭配，双红线缝合，凸显年轻、动感的设计风格；北汽幻速S2为非对称式内饰布局，活泼、运动；环抱式中控台倾向于驾驶人员一侧，符合人机工程学，带来轻松、便利的驾控感受，提升驾驶乐趣；,，彰显动感美学；梯形空调出风口，展现灵巧设计；一系列镀铬处理、车门内钢琴烤漆装饰面板、皮质包裹手托等细节，流露出上乘的品质感；
,
中控台上方的小液晶屏能显示自动空调的各类信息，此外更有意思的是还有指南针和大气压、海拔等信息，这是同级少有的。
,
北汽幻速S2驾乘空间、个性化储物空间和行李箱空间位于同级产品中中上等水平，完全可以满足居家出行、载人载物等日常使用需求，空间组合灵活多变；北汽幻速S2后排座椅靠背可4/6比例放倒，大大提升空间利用率；全车个性化储物空间达到22处，提供最佳的便利性和人性化服务，充分体现优异的人机工程学设计，多能空间无处不在。
,2.变速器：北汽幻速S2拥有5速手动变速器，由行业领先企业匹配制造，性能可靠，传动效率高。,
北汽幻速S2装备高度可调前透镜大灯组合、高亮度LED示宽灯、电动外后视镜、镀铬内外门把手、铝合金轮毂、四轮碟刹、行车电脑、高位刹车灯、镀铬防擦条、铝合金行李架、时尚尾翼、后雨刷等超值配置，物超所值；真皮多功能方向盘、前排皮质包裹中央扶手、豪华皮座椅、自动恒温空调、电动天窗等中型车的配置均越级装备，越级体验时刻相伴；同时搭载7英寸MP5/DVD导航+倒车雷达+倒车影像+蓝牙免提等科技配置，功能强大，操作便捷；USB+SD卡卡槽+AUX、6喇叭，进一步丰富娱乐影音系统，带来非凡的听觉感受，尤其是音响效果，超乎想象；
,
1. EPS助力转向系统：北汽幻速S2全系标配EPS，节能环保、效率高、路感好、主动回正性好，可有效改善车辆的操控稳定性和舒适性；
,
2. 前置后驱：采用与中高级轿车相同的前置后驱设计，在满足功能性的同时提高了整车的操控性能，主要体现在加速快、转向灵、爬坡强，大大提升了驾驶乐趣。
,
3. 悬架组合：,+后五连杆悬架的优良组合， 既保证了驾乘舒适性又可提供最佳的操控与稳定性能，同时经过针对全路况的调校使整车具备较强的适应性。
,
4. 通过性：北汽幻速S2最小离地间隙达200mm，傲视同级车型，通过性能突出，具备居高临下的开阔驾驶视野，既保障了行车安全又确保了各种恶劣路况的通过能力，操控简单自如；北汽幻速S2接近角为26°、离去角为28°，30度的斜坡一跃而上，北汽幻速S2爬坡能力更突出、通过性更强；北汽幻速S2最小转弯半径为5.1m，操控灵活，狭窄、局促路面更易通过。
,
北汽幻速S2采用高强度的“笼”形承载式安全车身设计，车身整体结构合理、强度高，前后、上下、左右均采用加强结构设计，车门、车侧一体式冲压成型，工艺水平先进，装备多项主、被动安全配置，提高了防撞能力、抗形变能力和整车安全性，充分保障驾乘人员安全。
,
1. 前部加强结构：北汽幻速S2前部均采用“工”字型防撞钢梁、车身纵梁前段五道吸能槽设计，引擎盖三根突出加强筋设计，形成大面积的防护结构，吸收撞击力量，大大增强车身安全性；
,
2. 尾部加强结构：北汽幻速S2车身尾部采用吸能式设计，关键结构件采用超高强度钢和高强度钢，遭受撞击时，将撞击力向侧围分散，起到缓冲作用，减小撞击力，安全性好；
,
3. 顶部加强结构：幻速S2顶部采用四根突出加强筋设计、内置四根加强横梁；加强筋与内置横梁形成高强度的网状复合结构，车辆发生翻滚时车顶不易变形，确保驾乘人员安全；
,4. 底盘加强结构：幻速S2采用二纵四横底盘加强结构，车底强度高、承载性好、抗变形能力强；,
5. 车侧加强结构：幻速S2车侧和车门均为一体式冲压成型结构，四个车门均内置防撞钢梁，形成二级保护机构；粗壮的B柱和斜交立体式腰线设计，使车侧整体强度高，抗撞击能力强，有效保护驾乘人员安全。
,
6. 主被动安全配置：幻速S2装备发动机电子防盗系统、ABS+EBD、主驾安全带未系提醒、行车自动落锁/解锁、可溃缩式吸能转向管柱、防眩目内后视镜、倒车雷达、倒车影像、前排双安全气囊、前排预紧式安全带、儿童锁、儿童座椅接口等多项主被动安全配置，给予驾乘人员全方位保护，护佑全家出行。
,
北汽幻速S2采用BJ415C发动机配备的,、可变进气道技术（VIS）、进排气双连续可变气门正时技术（DVVT ）、正时链条传动结构，共同协调工作，实现较佳的动力性与经济性，综合工况燃油消耗量为7.2L/100km。
,
该车整体造型偏向年轻化设计，定位一款城市风格的小型SUV，该车投放后，所面向的潜在用户应主要集中在以代步需求为主，并热衷于SUV车型的年轻群体。主要与奇瑞瑞虎、长城M4、长安CS35等主流自主同级别对手竞争。
,3月31日，北汽幻速S2车型正式上市，此次上市的新车共有4款车型，其售价区间为5.88-6.98万。, ",http://tupian.baike.com/a1_45_58_01300001024098153543589171943_jpg.html,北汽幻速s2
"中文名：,英文名：","CC,Creative Commons",著名的TED演讲的视频就是以创用CC的方式予以授权的。,,cc[知识共享]
"名称：,拼音：,释义：","领主,lǐng zhǔ,在一个区域里掌握权力并领有土地的人","词语信息,【名称】：领主,【拼音】：lǐng zhǔ,【注音】：ㄌㄧㄥˇ ㄓㄨˇ,基本解释,[feudal lord;suzerain] 古时受封在一个区域里掌握权力并领有土地的人,详细解释,奴隶社会和封建社会中受封在一个区域里掌握政治权与土地所有权的统治者。",,领主[领主名词]
"中文名：,类别：,产地：,生产厂商：,上市时间：,参考价格：,变速箱：,油耗：","威旺M30,MPV,中国大陆,北汽,
            ,
          ,4.43-5.43万,手动,6.8升/百公里","
威旺M30全系标配了九寸屏在同级车中可谓首屈一指，此外由于其采用了触控更加灵敏的,技术，分别率也达到了1024*600，因此无论在“面子“、显示效果、还是触控操作，都不输中高档,。,事实上，除了显示功能外，屏幕所搭载的系统才是提升用户用车体验的关键。基于手机互联功能，驾乘者可以在威旺M30的九寸大屏上操作安卓的各种APP应用。旅途中，除了用它可以导航外，还可以听蜻蜓/考拉FM、酷狗/QQ音乐，休息或等待时，则可以看优酷/搜狐视频，此外，刷微博、微信、聊QQ、也都不在话下。,威旺M30还搭载了“车联网”终端技术，用户还可以通过该屏幕一键享受到VIP便捷服务，如道路救援、维保店预约咨询、保险咨询等等，非常人性化。, ,
蓝色、棕色、白色,北汽威旺M30将搭载一台1.5L发动机，最大输出功率116马力，峰值扭矩150牛·米。传动方面，与发动机匹配的为5速手动变速箱。,2016年5月11日，在盖世汽车发布的《2016年4月中国MPV国产车销量排行榜》排第8。",,北汽威旺M30
,,,,
"中文名：,品牌：,类别：,产地：,变速箱：,油耗：","北汽威旺205,北汽威旺,MPV,国产,手动,11.75升/百公里",,,北汽威旺205
,,,,
,,,,
